Taxon_ID,MartDatasets,Scientific_name,OrgDb,Common_name,kegg,Reference_Taxon_ID,Reference_Scientific_name,Ensembl_name,Ensembl_division,Ensembl_release,Assembly,Genome_URL,GTF_URL,Pep_URL,Reference_status,MartDatasets_status
80966,apolyacanthus_gene_ensembl,Acanthochromis polyacanthus,org.Apolyacanthus.eg.db,Spiny_chromis,,80966,Acanthochromis polyacanthus,acanthochromis_polyacanthus,EnsemblMain,116,ASM210954v1,https://ftp.ensembl.org/pub/release-116/fasta/acanthochromis_polyacanthus/dna/Acanthochromis_polyacanthus.ASM210954v1.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/acanthochromis_polyacanthus/Acanthochromis_polyacanthus.ASM210954v1.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/acanthochromis_polyacanthus/pep/Acanthochromis_polyacanthus.ASM210954v1.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
9646,amelanoleuca_gene_ensembl,Ailuropoda melanoleuca,org.Amelanoleuca.eg.db,Giant_panda,aml,9646,Ailuropoda melanoleuca,ailuropoda_melanoleuca,EnsemblMain,116,ASM200744v2,https://ftp.ensembl.org/pub/release-116/fasta/ailuropoda_melanoleuca/dna/Ailuropoda_melanoleuca.ASM200744v2.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/ailuropoda_melanoleuca/Ailuropoda_melanoleuca.ASM200744v2.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/ailuropoda_melanoleuca/pep/Ailuropoda_melanoleuca.ASM200744v2.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
61819,acitrinellus_gene_ensembl,Amphilophus citrinellus,org.Acitrinellus.eg.db,Midas_cichlid,,61819,Amphilophus citrinellus,amphilophus_citrinellus,EnsemblMain,116,Midas_v5,https://ftp.ensembl.org/pub/release-116/fasta/amphilophus_citrinellus/dna/Amphilophus_citrinellus.Midas_v5.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/amphilophus_citrinellus/Amphilophus_citrinellus.Midas_v5.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/amphilophus_citrinellus/pep/Amphilophus_citrinellus.Midas_v5.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
80972,aocellaris_gene_ensembl,Amphiprion ocellaris,org.Aocellaris.eg.db,Clown_anemonefish,aoce,80972,Amphiprion ocellaris,amphiprion_ocellaris,EnsemblMain,116,ASM2253959v1,https://ftp.ensembl.org/pub/release-116/fasta/amphiprion_ocellaris/dna/Amphiprion_ocellaris.ASM2253959v1.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/amphiprion_ocellaris/Amphiprion_ocellaris.ASM2253959v1.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/amphiprion_ocellaris/pep/Amphiprion_ocellaris.ASM2253959v1.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
161767,apercula_gene_ensembl,Amphiprion percula,org.Apercula.eg.db,Orange_clownfish,,161767,Amphiprion percula,amphiprion_percula,EnsemblMain,116,Nemo_v1,https://ftp.ensembl.org/pub/release-116/fasta/amphiprion_percula/dna/Amphiprion_percula.Nemo_v1.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/amphiprion_percula/Amphiprion_percula.Nemo_v1.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/amphiprion_percula/pep/Amphiprion_percula.Nemo_v1.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
64144,atestudineus_gene_ensembl,Anabas testudineus,org.Atestudineus.eg.db,Climbing_perch,,64144,Anabas testudineus,anabas_testudineus,EnsemblMain,116,fAnaTes1.3,https://ftp.ensembl.org/pub/release-116/fasta/anabas_testudineus/dna/Anabas_testudineus.fAnaTes1.3.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/anabas_testudineus/Anabas_testudineus.fAnaTes1.3.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/anabas_testudineus/pep/Anabas_testudineus.fAnaTes1.3.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
8839,aplatyrhynchos_gene_ensembl,Anas platyrhynchos,org.Aplatyrhynchos.eg.db,Mallard,apla,8839,Anas platyrhynchos,anas_platyrhynchos,EnsemblMain,116,ASM874695v1,https://ftp.ensembl.org/pub/release-116/fasta/anas_platyrhynchos/dna/Anas_platyrhynchos.ASM874695v1.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/anas_platyrhynchos/Anas_platyrhynchos.ASM874695v1.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/anas_platyrhynchos/pep/Anas_platyrhynchos.ASM874695v1.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
8840,applatyrhynchos_gene_ensembl,Anas platyrhynchos platyrhynchos,org.AplatyrhynchosPlatyrhynchos.eg.db,Common_mallard,,8840,Anas platyrhynchos platyrhynchos,anas_platyrhynchos_platyrhynchos,EnsemblMain,116,CAU_duck1.0,https://ftp.ensembl.org/pub/release-116/fasta/anas_platyrhynchos_platyrhynchos/dna/Anas_platyrhynchos_platyrhynchos.CAU_duck1.0.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/anas_platyrhynchos_platyrhynchos/Anas_platyrhynchos_platyrhynchos.CAU_duck1.0.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/anas_platyrhynchos_platyrhynchos/pep/Anas_platyrhynchos_platyrhynchos.CAU_duck1.0.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
28377,acarolinensis_gene_ensembl,Anolis carolinensis,org.Acarolinensis.eg.db,Green_anole,acs,28377,Anolis carolinensis,anolis_carolinensis,EnsemblMain,116,AnoCar2.0v2,https://ftp.ensembl.org/pub/release-116/fasta/anolis_carolinensis/dna/Anolis_carolinensis.AnoCar2.0v2.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/anolis_carolinensis/Anolis_carolinensis.AnoCar2.0v2.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/anolis_carolinensis/pep/Anolis_carolinensis.AnoCar2.0v2.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
132585,abrachyrhynchus_gene_ensembl,Anser brachyrhynchus,org.Abrachyrhynchus.eg.db,Pink_footed_goose,abrc,132585,Anser brachyrhynchus,anser_brachyrhynchus,EnsemblMain,116,ASM259213v1,https://ftp.ensembl.org/pub/release-116/fasta/anser_brachyrhynchus/dna/Anser_brachyrhynchus.ASM259213v1.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/anser_brachyrhynchus/Anser_brachyrhynchus.ASM259213v1.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/anser_brachyrhynchus/pep/Anser_brachyrhynchus.ASM259213v1.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
37293,anancymaae_gene_ensembl,Aotus nancymaae,org.Anancymaae.eg.db,Ma_s_night_monkey,anan,37293,Aotus nancymaae,aotus_nancymaae,EnsemblMain,116,Anan_2.0,https://ftp.ensembl.org/pub/release-116/fasta/aotus_nancymaae/dna/Aotus_nancymaae.Anan_2.0.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/aotus_nancymaae/Aotus_nancymaae.Anan_2.0.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/aotus_nancymaae/pep/Aotus_nancymaae.Anan_2.0.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
223781,acchrysaetos_gene_ensembl,Aquila chrysaetos chrysaetos,org.AchrysaetosChrysaetos.eg.db,Golden_eagle,achc,223781,Aquila chrysaetos chrysaetos,aquila_chrysaetos_chrysaetos,EnsemblMain,116,bAquChr1.2,https://ftp.ensembl.org/pub/release-116/fasta/aquila_chrysaetos_chrysaetos/dna/Aquila_chrysaetos_chrysaetos.bAquChr1.2.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/aquila_chrysaetos_chrysaetos/Aquila_chrysaetos_chrysaetos.bAquChr1.2.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/aquila_chrysaetos_chrysaetos/pep/Aquila_chrysaetos_chrysaetos.bAquChr1.2.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
8154,acalliptera_gene_ensembl,Astatotilapia calliptera,org.Acalliptera.eg.db,Eastern_happy,,8154,Astatotilapia calliptera,astatotilapia_calliptera,EnsemblMain,116,fAstCal1.3,https://ftp.ensembl.org/pub/release-116/fasta/astatotilapia_calliptera/dna/Astatotilapia_calliptera.fAstCal1.3.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/astatotilapia_calliptera/Astatotilapia_calliptera.fAstCal1.3.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/astatotilapia_calliptera/pep/Astatotilapia_calliptera.fAstCal1.3.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
7994,amexicanus_gene_ensembl,Astyanax mexicanus,org.Amexicanus.eg.db,Mexican_tetra,amex,7994,Astyanax mexicanus,astyanax_mexicanus,EnsemblMain,116,Astyanax_mexicanus-2.0,https://ftp.ensembl.org/pub/release-116/fasta/astyanax_mexicanus/dna/Astyanax_mexicanus.Astyanax_mexicanus-2.0.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/astyanax_mexicanus/Astyanax_mexicanus.Astyanax_mexicanus-2.0.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/astyanax_mexicanus/pep/Astyanax_mexicanus.Astyanax_mexicanus-2.0.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
9771,bmusculus_gene_ensembl,Balaenoptera musculus,org.Bmusculus.eg.db,Blue_whale,bmus,9771,Balaenoptera musculus,balaenoptera_musculus,EnsemblMain,116,mBalMus1.v2,https://ftp.ensembl.org/pub/release-116/fasta/balaenoptera_musculus/dna/Balaenoptera_musculus.mBalMus1.v2.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/balaenoptera_musculus/Balaenoptera_musculus.mBalMus1.v2.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/balaenoptera_musculus/pep/Balaenoptera_musculus.mBalMus1.v2.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
158456,bsplendens_gene_ensembl,Betta splendens,org.Bsplendens.eg.db,Siamese_fighting_fish,bspl,158456,Betta splendens,betta_splendens,EnsemblMain,116,fBetSpl5.2,https://ftp.ensembl.org/pub/release-116/fasta/betta_splendens/dna/Betta_splendens.fBetSpl5.2.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/betta_splendens/Betta_splendens.fBetSpl5.2.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/betta_splendens/pep/Betta_splendens.fBetSpl5.2.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
43346,bbbison_gene_ensembl,Bison bison bison,org.BbisonBison.eg.db,American_bison,bbis,43346,Bison bison bison,bison_bison_bison,EnsemblMain,116,Bison_UMD1.0,https://ftp.ensembl.org/pub/release-116/fasta/bison_bison_bison/dna/Bison_bison_bison.Bison_UMD1.0.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/bison_bison_bison/Bison_bison_bison.Bison_UMD1.0.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/bison_bison_bison/pep/Bison_bison_bison.Bison_UMD1.0.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
6526,bggca947242115v1rs_eg_gene,Biomphalaria glabrata,org.Bglabrata.eg.db,Bloodfluke_planorb,bgt,6526,Biomphalaria glabrata,biomphalaria_glabrata_gca947242115v1rs,EnsemblMetazoa,63,GCA947242115v1,https://ftp.ensemblgenomes.ebi.ac.uk/pub/metazoa/release-63/fasta/biomphalaria_glabrata_gca947242115v1rs/dna/Biomphalaria_glabrata_gca947242115v1rs.GCA947242115v1.dna.toplevel.fa.gz,https://ftp.ensemblgenomes.ebi.ac.uk/pub/metazoa/release-63/gtf/biomphalaria_glabrata_gca947242115v1rs/Biomphalaria_glabrata_gca947242115v1rs.GCA947242115v1.63.gtf.gz,https://ftp.ensemblgenomes.ebi.ac.uk/pub/metazoa/release-63/fasta/biomphalaria_glabrata_gca947242115v1rs/pep/Biomphalaria_glabrata_gca947242115v1rs.GCA947242115v1.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
30521,bgrunniens_gene_ensembl,Bos grunniens,org.Bgrunniens.eg.db,Domestic_yak,,30521,Bos grunniens,bos_grunniens,EnsemblMain,116,LU_Bosgru_v3.0,https://ftp.ensembl.org/pub/release-116/fasta/bos_grunniens/dna/Bos_grunniens.LU_Bosgru_v3.0.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/bos_grunniens/Bos_grunniens.LU_Bosgru_v3.0.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/bos_grunniens/pep/Bos_grunniens.LU_Bosgru_v3.0.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
30522,bihybrid_gene_ensembl,Bos indicus x Bos taurus,org.BindicusXBosTaurus.eg.db,Hybrid_cattle,,30522,Bos indicus x Bos taurus,bos_taurus_hybrid,EnsemblMain,116,UOA_Angus_1,https://ftp.ensembl.org/pub/release-116/fasta/bos_taurus_hybrid/dna/Bos_taurus_hybrid.UOA_Angus_1.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/bos_taurus_hybrid/Bos_taurus_hybrid.UOA_Angus_1.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/bos_taurus_hybrid/pep/Bos_taurus_hybrid.UOA_Angus_1.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
72004,bmutus_gene_ensembl,Bos mutus,org.Bmutus.eg.db,Wild_yak,bom,72004,Bos mutus,bos_mutus,EnsemblMain,116,BosGru_v2.0,https://ftp.ensembl.org/pub/release-116/fasta/bos_mutus/dna/Bos_mutus.BosGru_v2.0.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/bos_mutus/Bos_mutus.BosGru_v2.0.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/bos_mutus/pep/Bos_mutus.BosGru_v2.0.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
9913,btaurus_gene_ensembl,Bos taurus,org.Btaurus.eg.db,Cattle,bta,9913,Bos taurus,bos_taurus,EnsemblMain,116,ARS-UCD2.0,https://ftp.ensembl.org/pub/release-116/fasta/bos_taurus/dna/Bos_taurus.ARS-UCD2.0.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/bos_taurus/Bos_taurus.ARS-UCD2.0.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/bos_taurus/pep/Bos_taurus.ARS-UCD2.0.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
6239,celegans_gene_ensembl,Caenorhabditis elegans,org.Celegans.eg.db,Nematode,cel,6239,Caenorhabditis elegans,caenorhabditis_elegans,EnsemblMain,116,WBcel235,https://ftp.ensembl.org/pub/release-116/fasta/caenorhabditis_elegans/dna/Caenorhabditis_elegans.WBcel235.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/caenorhabditis_elegans/Caenorhabditis_elegans.WBcel235.63.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/caenorhabditis_elegans/pep/Caenorhabditis_elegans.WBcel235.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
198806,cpugnax_gene_ensembl,Calidris pugnax,org.Cpugnax.eg.db,Ruff,narq,198806,Calidris pugnax,calidris_pugnax,EnsemblMain,116,ASM143184v1,https://ftp.ensembl.org/pub/release-116/fasta/calidris_pugnax/dna/Calidris_pugnax.ASM143184v1.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/calidris_pugnax/Calidris_pugnax.ASM143184v1.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/calidris_pugnax/pep/Calidris_pugnax.ASM143184v1.pep.all.fa.gz,COMPLETE,UNVERIFIED_PRESERVED
9483,cjacchus_gene_ensembl,Callithrix jacchus,org.Cjacchus.eg.db,White_tufted_ear_marmoset,cjc,9483,Callithrix jacchus,callithrix_jacchus,EnsemblMain,116,mCalJac1.pat.X,https://ftp.ensembl.org/pub/release-116/fasta/callithrix_jacchus/dna/Callithrix_jacchus.mCalJac1.pat.X.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/callithrix_jacchus/Callithrix_jacchus.mCalJac1.pat.X.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/callithrix_jacchus/pep/Callithrix_jacchus.mCalJac1.pat.X.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
7868,cmilii_gene_ensembl,Callorhinchus milii,org.Cmilii.eg.db,Elephant_shark,cmk,7868,Callorhinchus milii,callorhinchus_milii,EnsemblMain,116,Callorhinchus_milii-6.1.3,https://ftp.ensembl.org/pub/release-116/fasta/callorhinchus_milii/dna/Callorhinchus_milii.Callorhinchus_milii-6.1.3.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/callorhinchus_milii/Callorhinchus_milii.Callorhinchus_milii-6.1.3.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/callorhinchus_milii/pep/Callorhinchus_milii.Callorhinchus_milii-6.1.3.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
9838,cdromedarius_gene_ensembl,Camelus dromedarius,org.Cdromedarius.eg.db,Arabian_camel,cdk,9838,Camelus dromedarius,camelus_dromedarius,EnsemblMain,116,CamDro2,https://ftp.ensembl.org/pub/release-116/fasta/camelus_dromedarius/dna/Camelus_dromedarius.CamDro2.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/camelus_dromedarius/Camelus_dromedarius.CamDro2.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/camelus_dromedarius/pep/Camelus_dromedarius.CamDro2.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
286419,cldingo_gene_ensembl,Canis lupus dingo,org.ClupusDingo.eg.db,Dingo,clud,286419,Canis lupus dingo,canis_lupus_dingo,EnsemblMain,116,ASM325472v1,https://ftp.ensembl.org/pub/release-116/fasta/canis_lupus_dingo/dna/Canis_lupus_dingo.ASM325472v1.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/canis_lupus_dingo/Canis_lupus_dingo.ASM325472v1.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/canis_lupus_dingo/pep/Canis_lupus_dingo.ASM325472v1.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
9615,clfamiliaris_gene_ensembl,Canis lupus familiaris,org.ClupusFamiliaris.eg.db,Dog,cfa,9615,Canis lupus familiaris,canis_lupus_familiaris,EnsemblMain,116,ROS_Cfam_1.0,https://ftp.ensembl.org/pub/release-116/fasta/canis_lupus_familiaris/dna/Canis_lupus_familiaris.ROS_Cfam_1.0.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/canis_lupus_familiaris/Canis_lupus_familiaris.ROS_Cfam_1.0.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/canis_lupus_familiaris/pep/Canis_lupus_familiaris.ROS_Cfam_1.0.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
9925,chircus_gene_ensembl,Capra hircus,org.Chircus.eg.db,Goat,chx,9925,Capra hircus,capra_hircus,EnsemblMain,116,ARS1,https://ftp.ensembl.org/pub/release-116/fasta/capra_hircus/dna/Capra_hircus.ARS1.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/capra_hircus/Capra_hircus.ARS1.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/capra_hircus/pep/Capra_hircus.ARS1.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
7957,cauratus_gene_ensembl,Carassius auratus,org.Cauratus.eg.db,Goldfish,caua,7957,Carassius auratus,carassius_auratus,EnsemblMain,116,ASM336829v1,https://ftp.ensembl.org/pub/release-116/fasta/carassius_auratus/dna/Carassius_auratus.ASM336829v1.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/carassius_auratus/Carassius_auratus.ASM336829v1.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/carassius_auratus/pep/Carassius_auratus.ASM336829v1.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
1868482,csyrichta_gene_ensembl,Carlito syrichta,org.Csyrichta.eg.db,Philippine_tarsier,csyr,1868482,Carlito syrichta,carlito_syrichta,EnsemblMain,116,Tarsius_syrichta-2.0.1,https://ftp.ensembl.org/pub/release-116/fasta/carlito_syrichta/dna/Carlito_syrichta.Tarsius_syrichta-2.0.1.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/carlito_syrichta/Carlito_syrichta.Tarsius_syrichta-2.0.1.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/carlito_syrichta/pep/Carlito_syrichta.Tarsius_syrichta-2.0.1.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
51154,cwagneri_gene_ensembl,Catagonus wagneri,org.Cwagneri.eg.db,Chacoan_peccary,,51154,Catagonus wagneri,catagonus_wagneri,EnsemblMain,116,CatWag_v2_BIUU_UCD,https://ftp.ensembl.org/pub/release-116/fasta/catagonus_wagneri/dna/Catagonus_wagneri.CatWag_v2_BIUU_UCD.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/catagonus_wagneri/Catagonus_wagneri.CatWag_v2_BIUU_UCD.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/catagonus_wagneri/pep/Catagonus_wagneri.CatWag_v2_BIUU_UCD.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
10141,cporcellus_gene_ensembl,Cavia porcellus,org.Cporcellus.eg.db,Domestic_guinea_pig,cpoc,10141,Cavia porcellus,cavia_porcellus,EnsemblMain,116,Cavpor3.0,https://ftp.ensembl.org/pub/release-116/fasta/cavia_porcellus/dna/Cavia_porcellus.Cavpor3.0.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/cavia_porcellus/Cavia_porcellus.Cavpor3.0.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/cavia_porcellus/pep/Cavia_porcellus.Cavpor3.0.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
2715852,cimitator_gene_ensembl,Cebus capucinus imitator,org.CcapucinusImitator.eg.db,Panamanian_white_faced_capuchin,cimi,2715852,Cebus capucinus imitator,cebus_imitator,EnsemblMain,116,Cebus_imitator-1.0,https://ftp.ensembl.org/pub/release-116/fasta/cebus_imitator/dna/Cebus_imitator.Cebus_imitator-1.0.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/cebus_imitator/Cebus_imitator.Cebus_imitator-1.0.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/cebus_imitator/pep/Cebus_imitator.Cebus_imitator-1.0.pep.all.fa.gz,COMPLETE,REPLACED_WITH_VERIFIED
9531,catys_gene_ensembl,Cercocebus atys,org.Catys.eg.db,Sooty_mangabey,caty,9531,Cercocebus atys,cercocebus_atys,EnsemblMain,116,Caty_1.0,https://ftp.ensembl.org/pub/release-116/fasta/cercocebus_atys/dna/Cercocebus_atys.Caty_1.0.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/cercocebus_atys/Cercocebus_atys.Caty_1.0.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/cercocebus_atys/pep/Cercocebus_atys.Caty_1.0.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
84702,chyarkandensis_gene_ensembl,Cervus hanglu yarkandensis,org.ChangluYarkandensis.eg.db,Yarkand_deer,,84702,Cervus hanglu yarkandensis,cervus_hanglu_yarkandensis,EnsemblMain,116,CEY_v1,https://ftp.ensembl.org/pub/release-116/fasta/cervus_hanglu_yarkandensis/dna/Cervus_hanglu_yarkandensis.CEY_v1.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/cervus_hanglu_yarkandensis/Cervus_hanglu_yarkandensis.CEY_v1.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/cervus_hanglu_yarkandensis/pep/Cervus_hanglu_yarkandensis.CEY_v1.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
106734,cabingdonii_gene_ensembl,Chelonoidis abingdonii,org.Cabingdonii.eg.db,Abingdon_island_giant_tortoise,cabi,106734,Chelonoidis abingdonii,chelonoidis_abingdonii,EnsemblMain,116,ASM359739v1,https://ftp.ensembl.org/pub/release-116/fasta/chelonoidis_abingdonii/dna/Chelonoidis_abingdonii.ASM359739v1.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/chelonoidis_abingdonii/Chelonoidis_abingdonii.ASM359739v1.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/chelonoidis_abingdonii/pep/Chelonoidis_abingdonii.ASM359739v1.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
34839,clanigera_gene_ensembl,Chinchilla lanigera,org.Clanigera.eg.db,Long_tailed_chinchilla,,34839,Chinchilla lanigera,chinchilla_lanigera,EnsemblMain,116,ChiLan1.0,https://ftp.ensembl.org/pub/release-116/fasta/chinchilla_lanigera/dna/Chinchilla_lanigera.ChiLan1.0.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/chinchilla_lanigera/Chinchilla_lanigera.ChiLan1.0.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/chinchilla_lanigera/pep/Chinchilla_lanigera.ChiLan1.0.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
60711,csabaeus_gene_ensembl,Chlorocebus sabaeus,org.Csabaeus.eg.db,African_green_monkey,csab,60711,Chlorocebus sabaeus,chlorocebus_sabaeus,EnsemblMain,116,ChlSab1.1,https://ftp.ensembl.org/pub/release-116/fasta/chlorocebus_sabaeus/dna/Chlorocebus_sabaeus.ChlSab1.1.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/chlorocebus_sabaeus/Chlorocebus_sabaeus.ChlSab1.1.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/chlorocebus_sabaeus/pep/Chlorocebus_sabaeus.ChlSab1.1.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
9358,choffmanni_gene_ensembl,Choloepus hoffmanni,org.Choffmanni.eg.db,Hoffmann_s_two_fingered_sloth,,9358,Choloepus hoffmanni,choloepus_hoffmanni,EnsemblMain,116,choHof1,https://ftp.ensembl.org/pub/release-116/fasta/choloepus_hoffmanni/dna/Choloepus_hoffmanni.choHof1.dna.toplevel.fa.gz,https://ftp.ensembl.org/pub/release-116/gtf/choloepus_hoffmanni/Choloepus_hoffmanni.choHof1.116.gtf.gz,https://ftp.ensembl.org/pub/release-116/fasta/choloepus_hoffmanni/pep/Choloepus_hoffmanni.choHof1.pep.all.fa.gz,COMPLETE,VERIFIED_EXISTING
