Taxon_ID	Scientific_name	Reference_Taxon_ID	Reference_Scientific_name	download_status	override_used	Ensembl_division	Ensembl_release	Assembly	MartDatasets_old	MartDatasets_verified	MartDatasets_final	MartDatasets_status	Genome_URL	GTF_URL	Pep_URL	row_status	notes
10181	Heterocephalus glaber	10181	Heterocephalus glaber	COMPLETE	NO	EnsemblMain	116	Naked_mole-rat_paternal	hgfemale_gene_ensembl	hgfemale_gene_ensembl	hgfemale_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/heterocephalus_glaber_male/dna/Heterocephalus_glaber_male.Naked_mole-rat_paternal.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/heterocephalus_glaber_male/Heterocephalus_glaber_male.Naked_mole-rat_paternal.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/heterocephalus_glaber_male/pep/Heterocephalus_glaber_male.Naked_mole-rat_paternal.pep.all.fa.gz	COMPLETE	
109280	Hippocampus comes	109280	Hippocampus comes	COMPLETE	NO	EnsemblMain	116	H_comes_QL1_v1	hcomes_gene_ensembl	hcomes_gene_ensembl	hcomes_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/hippocampus_comes/dna/Hippocampus_comes.H_comes_QL1_v1.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/hippocampus_comes/Hippocampus_comes.H_comes_QL1_v1.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/hippocampus_comes/pep/Hippocampus_comes.H_comes_QL1_v1.pep.all.fa.gz	COMPLETE	
9606	Homo sapiens	9606	Homo sapiens	COMPLETE	NO	EnsemblMain	116	GRCh38	hsapiens_gene_ensembl	hsapiens_gene_ensembl	hsapiens_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/homo_sapiens/dna/Homo_sapiens.GRCh38.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/homo_sapiens/Homo_sapiens.GRCh38.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/homo_sapiens/pep/Homo_sapiens.GRCh38.pep.all.fa.gz	COMPLETE	
62062	Hucho hucho	62062	Hucho hucho	COMPLETE	NO	EnsemblMain	116	ASM331708v1	hhucho_gene_ensembl	hhucho_gene_ensembl	hhucho_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/hucho_hucho/dna/Hucho_hucho.ASM331708v1.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/hucho_hucho/Hucho_hucho.ASM331708v1.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/hucho_hucho/pep/Hucho_hucho.ASM331708v1.pep.all.fa.gz	COMPLETE	
7998	Ictalurus punctatus	7998	Ictalurus punctatus	COMPLETE	NO	EnsemblMain	116	ASM400665v3	ipunctatus_gene_ensembl	ipunctatus_gene_ensembl	ipunctatus_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/ictalurus_punctatus/dna/Ictalurus_punctatus.ASM400665v3.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/ictalurus_punctatus/Ictalurus_punctatus.ASM400665v3.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/ictalurus_punctatus/pep/Ictalurus_punctatus.ASM400665v3.pep.all.fa.gz	COMPLETE	
43179	Ictidomys tridecemlineatus	43179	Ictidomys tridecemlineatus	COMPLETE	NO	EnsemblMain	116	SpeTri2.0	itridecemlineatus_gene_ensembl	itridecemlineatus_gene_ensembl	itridecemlineatus_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/ictidomys_tridecemlineatus/dna/Ictidomys_tridecemlineatus.SpeTri2.0.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/ictidomys_tridecemlineatus/Ictidomys_tridecemlineatus.SpeTri2.0.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/ictidomys_tridecemlineatus/pep/Ictidomys_tridecemlineatus.SpeTri2.0.pep.all.fa.gz	COMPLETE	
51337	Jaculus jaculus	51337	Jaculus jaculus	COMPLETE	NO	EnsemblMain	116	JacJac1.0	jjaculus_gene_ensembl	jjaculus_gene_ensembl	jjaculus_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/jaculus_jaculus/dna/Jaculus_jaculus.JacJac1.0.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/jaculus_jaculus/Jaculus_jaculus.JacJac1.0.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/jaculus_jaculus/pep/Jaculus_jaculus.JacJac1.0.pep.all.fa.gz	COMPLETE	
37003	Kryptolebias marmoratus	37003	Kryptolebias marmoratus	COMPLETE	NO	EnsemblMain	116	ASM164957v1	kmarmoratus_gene_ensembl	kmarmoratus_gene_ensembl	kmarmoratus_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/kryptolebias_marmoratus/dna/Kryptolebias_marmoratus.ASM164957v1.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/kryptolebias_marmoratus/Kryptolebias_marmoratus.ASM164957v1.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/kryptolebias_marmoratus/pep/Kryptolebias_marmoratus.ASM164957v1.pep.all.fa.gz	COMPLETE	
56723	Labrus bergylta	56723	Labrus bergylta	COMPLETE	NO	EnsemblMain	116	BallGen_V1	lbergylta_gene_ensembl	lbergylta_gene_ensembl	lbergylta_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/labrus_bergylta/dna/Labrus_bergylta.BallGen_V1.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/labrus_bergylta/Labrus_bergylta.BallGen_V1.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/labrus_bergylta/pep/Labrus_bergylta.BallGen_V1.pep.all.fa.gz	COMPLETE	
215358	Larimichthys crocea	215358	Larimichthys crocea	COMPLETE	NO	EnsemblMain	116	L_crocea_2.0	lcrocea_gene_ensembl	lcrocea_gene_ensembl	lcrocea_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/larimichthys_crocea/dna/Larimichthys_crocea.L_crocea_2.0.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/larimichthys_crocea/Larimichthys_crocea.L_crocea_2.0.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/larimichthys_crocea/pep/Larimichthys_crocea.L_crocea_2.0.pep.all.fa.gz	COMPLETE	
8187	Lates calcarifer	8187	Lates calcarifer	COMPLETE	NO	EnsemblMain	116	ASB_HGAPassembly_v1	lcalcarifer_gene_ensembl	lcalcarifer_gene_ensembl	lcalcarifer_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/lates_calcarifer/dna/Lates_calcarifer.ASB_HGAPassembly_v1.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/lates_calcarifer/Lates_calcarifer.ASB_HGAPassembly_v1.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/lates_calcarifer/pep/Lates_calcarifer.ASB_HGAPassembly_v1.pep.all.fa.gz	COMPLETE	
8630	Laticauda laticaudata	8630	Laticauda laticaudata	COMPLETE	NO	EnsemblMain	116	latLat_1.0	llaticaudata_gene_ensembl	llaticaudata_gene_ensembl	llaticaudata_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/laticauda_laticaudata/dna/Laticauda_laticaudata.latLat_1.0.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/laticauda_laticaudata/Laticauda_laticaudata.latLat_1.0.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/laticauda_laticaudata/pep/Laticauda_laticaudata.latLat_1.0.pep.all.fa.gz	COMPLETE	
7897	Latimeria chalumnae	7897	Latimeria chalumnae	COMPLETE	NO	EnsemblMain	116	LatCha1	lchalumnae_gene_ensembl	lchalumnae_gene_ensembl	lchalumnae_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/latimeria_chalumnae/dna/Latimeria_chalumnae.LatCha1.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/latimeria_chalumnae/Latimeria_chalumnae.LatCha1.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/latimeria_chalumnae/pep/Latimeria_chalumnae.LatCha1.pep.all.fa.gz	COMPLETE	
7918	Lepisosteus oculatus	7918	Lepisosteus oculatus	COMPLETE	NO	EnsemblMain	116	LepOcu1	loculatus_gene_ensembl	loculatus_gene_ensembl	loculatus_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/lepisosteus_oculatus/dna/Lepisosteus_oculatus.LepOcu1.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/lepisosteus_oculatus/Lepisosteus_oculatus.LepOcu1.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/lepisosteus_oculatus/pep/Lepisosteus_oculatus.LepOcu1.pep.all.fa.gz	COMPLETE	
445787	Leptobrachium leishanense	445787	Leptobrachium leishanense	COMPLETE	NO	EnsemblMain	116	ASM966780v1	lleishanense_gene_ensembl	lleishanense_gene_ensembl	lleishanense_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/leptobrachium_leishanense/dna/Leptobrachium_leishanense.ASM966780v1.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/leptobrachium_leishanense/Leptobrachium_leishanense.ASM966780v1.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/leptobrachium_leishanense/pep/Leptobrachium_leishanense.ASM966780v1.pep.all.fa.gz	COMPLETE	
9785	Loxodonta africana	9785	Loxodonta africana	COMPLETE	NO	EnsemblMain	116	loxAfr3	lafricana_gene_ensembl	lafricana_gene_ensembl	lafricana_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/loxodonta_africana/dna/Loxodonta_africana.loxAfr3.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/loxodonta_africana/Loxodonta_africana.loxAfr3.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/loxodonta_africana/pep/Loxodonta_africana.loxAfr3.pep.all.fa.gz	COMPLETE	
9541	Macaca fascicularis	9541	Macaca fascicularis	COMPLETE	NO	EnsemblMain	116	Macaca_fascicularis_6.0	mfascicularis_gene_ensembl	mfascicularis_gene_ensembl	mfascicularis_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/macaca_fascicularis/dna/Macaca_fascicularis.Macaca_fascicularis_6.0.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/macaca_fascicularis/Macaca_fascicularis.Macaca_fascicularis_6.0.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/macaca_fascicularis/pep/Macaca_fascicularis.Macaca_fascicularis_6.0.pep.all.fa.gz	COMPLETE	
9544	Macaca mulatta	9544	Macaca mulatta	COMPLETE	NO	EnsemblMain	116	Mmul_10	mmulatta_gene_ensembl	mmulatta_gene_ensembl	mmulatta_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/macaca_mulatta/dna/Macaca_mulatta.Mmul_10.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/macaca_mulatta/Macaca_mulatta.Mmul_10.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/macaca_mulatta/pep/Macaca_mulatta.Mmul_10.pep.all.fa.gz	COMPLETE	
9545	Macaca nemestrina	9545	Macaca nemestrina	COMPLETE	NO	EnsemblMain	116	Mnem_1.0	mnemestrina_gene_ensembl	mnemestrina_gene_ensembl	mnemestrina_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/macaca_nemestrina/dna/Macaca_nemestrina.Mnem_1.0.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/macaca_nemestrina/Macaca_nemestrina.Mnem_1.0.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/macaca_nemestrina/pep/Macaca_nemestrina.Mnem_1.0.pep.all.fa.gz	COMPLETE	
9568	Mandrillus leucophaeus	9568	Mandrillus leucophaeus	COMPLETE	NO	EnsemblMain	116	Mleu.le_1.0	mleucophaeus_gene_ensembl	mleucophaeus_gene_ensembl	mleucophaeus_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/mandrillus_leucophaeus/dna/Mandrillus_leucophaeus.Mleu.le_1.0.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/mandrillus_leucophaeus/Mandrillus_leucophaeus.Mleu.le_1.0.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/mandrillus_leucophaeus/pep/Mandrillus_leucophaeus.Mleu.le_1.0.pep.all.fa.gz	COMPLETE	
9994	Marmota marmota marmota	9994	Marmota marmota marmota	COMPLETE	NO	EnsemblMain	116	marMar2.1	mmmarmota_gene_ensembl	mmmarmota_gene_ensembl	mmmarmota_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/marmota_marmota_marmota/dna/Marmota_marmota_marmota.marMar2.1.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/marmota_marmota_marmota/Marmota_marmota_marmota.marMar2.1.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/marmota_marmota_marmota/pep/Marmota_marmota_marmota.marMar2.1.pep.all.fa.gz	COMPLETE	
205130	Mastacembelus armatus	205130	Mastacembelus armatus	COMPLETE	NO	EnsemblMain	116	fMasArm1.2	marmatus_gene_ensembl	marmatus_gene_ensembl	marmatus_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/mastacembelus_armatus/dna/Mastacembelus_armatus.fMasArm1.2.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/mastacembelus_armatus/Mastacembelus_armatus.fMasArm1.2.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/mastacembelus_armatus/pep/Mastacembelus_armatus.fMasArm1.2.pep.all.fa.gz	COMPLETE	
106582	Maylandia zebra	106582	Maylandia zebra	COMPLETE	NO	EnsemblMain	116	M_zebra_UMD2a	mzebra_gene_ensembl	mzebra_gene_ensembl	mzebra_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/maylandia_zebra/dna/Maylandia_zebra.M_zebra_UMD2a.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/maylandia_zebra/Maylandia_zebra.M_zebra_UMD2a.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/maylandia_zebra/pep/Maylandia_zebra.M_zebra_UMD2a.pep.all.fa.gz	COMPLETE	
9103	Meleagris gallopavo	9103	Meleagris gallopavo	COMPLETE	NO	EnsemblMain	116	Turkey_5.1	mgallopavo_gene_ensembl	mgallopavo_gene_ensembl	mgallopavo_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/meleagris_gallopavo/dna/Meleagris_gallopavo.Turkey_5.1.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/meleagris_gallopavo/Meleagris_gallopavo.Turkey_5.1.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/meleagris_gallopavo/pep/Meleagris_gallopavo.Turkey_5.1.pep.all.fa.gz	COMPLETE	
10036	Mesocricetus auratus	10036	Mesocricetus auratus	COMPLETE	NO	EnsemblMain	116	MesAur1.0	mauratus_gene_ensembl	mauratus_gene_ensembl	mauratus_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/mesocricetus_auratus/dna/Mesocricetus_auratus.MesAur1.0.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/mesocricetus_auratus/Mesocricetus_auratus.MesAur1.0.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/mesocricetus_auratus/pep/Mesocricetus_auratus.MesAur1.0.pep.all.fa.gz	COMPLETE	
30608	Microcebus murinus	30608	Microcebus murinus	COMPLETE	NO	EnsemblMain	116	Mmur_3.0	mmurinus_gene_ensembl	mmurinus_gene_ensembl	mmurinus_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/microcebus_murinus/dna/Microcebus_murinus.Mmur_3.0.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/microcebus_murinus/Microcebus_murinus.Mmur_3.0.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/microcebus_murinus/pep/Microcebus_murinus.Mmur_3.0.pep.all.fa.gz	COMPLETE	
79684	Microtus ochrogaster	79684	Microtus ochrogaster	COMPLETE	NO	EnsemblMain	116	MicOch1.0	mochrogaster_gene_ensembl	mochrogaster_gene_ensembl	mochrogaster_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/microtus_ochrogaster/dna/Microtus_ochrogaster.MicOch1.0.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/microtus_ochrogaster/Microtus_ochrogaster.MicOch1.0.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/microtus_ochrogaster/pep/Microtus_ochrogaster.MicOch1.0.pep.all.fa.gz	COMPLETE	
13616	Monodelphis domestica	13616	Monodelphis domestica	COMPLETE	NO	EnsemblMain	116	ASM229v1	mdomestica_gene_ensembl	mdomestica_gene_ensembl	mdomestica_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/monodelphis_domestica/dna/Monodelphis_domestica.ASM229v1.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/monodelphis_domestica/Monodelphis_domestica.ASM229v1.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/monodelphis_domestica/pep/Monodelphis_domestica.ASM229v1.pep.all.fa.gz	COMPLETE	
40151	Monodon monoceros	40151	Monodon monoceros	COMPLETE	NO	EnsemblMain	116	NGI_Narwhal_1	mmonoceros_gene_ensembl	mmonoceros_gene_ensembl	mmonoceros_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/monodon_monoceros/dna/Monodon_monoceros.NGI_Narwhal_1.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/monodon_monoceros/Monodon_monoceros.NGI_Narwhal_1.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/monodon_monoceros/pep/Monodon_monoceros.NGI_Narwhal_1.pep.all.fa.gz	COMPLETE	
68415	Moschus moschiferus	68415	Moschus moschiferus	COMPLETE	NO	EnsemblMain	116	MosMos_v2_BIUU_UCD	mmoschiferus_gene_ensembl	mmoschiferus_gene_ensembl	mmoschiferus_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/moschus_moschiferus/dna/Moschus_moschiferus.MosMos_v2_BIUU_UCD.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/moschus_moschiferus/Moschus_moschiferus.MosMos_v2_BIUU_UCD.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/moschus_moschiferus/pep/Moschus_moschiferus.MosMos_v2_BIUU_UCD.pep.all.fa.gz	COMPLETE	
10089	Mus caroli	10089	Mus caroli	COMPLETE	NO	EnsemblMain	116	CAROLI_EIJ_v1.1	mcaroli_gene_ensembl	mcaroli_gene_ensembl	mcaroli_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/mus_caroli/dna/Mus_caroli.CAROLI_EIJ_v1.1.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/mus_caroli/Mus_caroli.CAROLI_EIJ_v1.1.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/mus_caroli/pep/Mus_caroli.CAROLI_EIJ_v1.1.pep.all.fa.gz	COMPLETE	
10090	Mus musculus	10090	Mus musculus	COMPLETE	NO	EnsemblMain	116	GRCm39	mmusculus_gene_ensembl	mmusculus_gene_ensembl	mmusculus_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/mus_musculus/dna/Mus_musculus.GRCm39.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/mus_musculus/Mus_musculus.GRCm39.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/mus_musculus/pep/Mus_musculus.GRCm39.pep.all.fa.gz	COMPLETE	
10093	Mus pahari	10093	Mus pahari	COMPLETE	NO	EnsemblMain	116	PAHARI_EIJ_v1.1	mpahari_gene_ensembl	mpahari_gene_ensembl	mpahari_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/mus_pahari/dna/Mus_pahari.PAHARI_EIJ_v1.1.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/mus_pahari/Mus_pahari.PAHARI_EIJ_v1.1.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/mus_pahari/pep/Mus_pahari.PAHARI_EIJ_v1.1.pep.all.fa.gz	COMPLETE	
10103	Mus spicilegus	10103	Mus spicilegus	COMPLETE	NO	EnsemblMain	116	MUSP714	mspicilegus_gene_ensembl	mspicilegus_gene_ensembl	mspicilegus_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/mus_spicilegus/dna/Mus_spicilegus.MUSP714.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/mus_spicilegus/Mus_spicilegus.MUSP714.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/mus_spicilegus/pep/Mus_spicilegus.MUSP714.pep.all.fa.gz	COMPLETE	
10096	Mus spretus	10096	Mus spretus	COMPLETE	NO	EnsemblMain	116	SPRET_EiJ_v3	mspretus_gene_ensembl	mspretus_gene_ensembl	mspretus_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/mus_spretus/dna/Mus_spretus.SPRET_EiJ_v3.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/mus_spretus/Mus_spretus.SPRET_EiJ_v3.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/mus_spretus/pep/Mus_spretus.SPRET_EiJ_v3.pep.all.fa.gz	COMPLETE	
9669	Mustela putorius furo	9669	Mustela putorius furo	COMPLETE	NO	EnsemblMain	116	MusPutFur1.0	mpfuro_gene_ensembl	mpfuro_gene_ensembl	mpfuro_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/mustela_putorius_furo/dna/Mustela_putorius_furo.MusPutFur1.0.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/mustela_putorius_furo/Mustela_putorius_furo.MusPutFur1.0.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/mustela_putorius_furo/pep/Mustela_putorius_furo.MusPutFur1.0.pep.all.fa.gz	COMPLETE	
59463	Myotis lucifugus	59463	Myotis lucifugus	COMPLETE	NO	EnsemblMain	116	Myoluc2.0	mlucifugus_gene_ensembl	mlucifugus_gene_ensembl	mlucifugus_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/myotis_lucifugus/dna/Myotis_lucifugus.Myoluc2.0.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/myotis_lucifugus/Myotis_lucifugus.Myoluc2.0.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/myotis_lucifugus/pep/Myotis_lucifugus.Myoluc2.0.pep.all.fa.gz	COMPLETE	
586833	Myripristis murdjan	586833	Myripristis murdjan	COMPLETE	NO	EnsemblMain	116	fMyrMur1.1	mmurdjan_gene_ensembl	mmurdjan_gene_ensembl	mmurdjan_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/myripristis_murdjan/dna/Myripristis_murdjan.fMyrMur1.1.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/myripristis_murdjan/Myripristis_murdjan.fMyrMur1.1.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/myripristis_murdjan/pep/Myripristis_murdjan.fMyrMur1.1.pep.all.fa.gz	COMPLETE	
35670	Naja naja	35670	Naja naja	COMPLETE	NO	EnsemblMain	116	Nana_v5	nnaja_gene_ensembl	nnaja_gene_ensembl	nnaja_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/naja_naja/dna/Naja_naja.Nana_v5.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/naja_naja/Naja_naja.Nana_v5.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/naja_naja/pep/Naja_naja.Nana_v5.pep.all.fa.gz	COMPLETE	
1026970	Nannospalax galili	1026970	Nannospalax galili	COMPLETE	NO	EnsemblMain	116	S.galili_v1.0	ngalili_gene_ensembl	ngalili_gene_ensembl	ngalili_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/nannospalax_galili/dna/Nannospalax_galili.S.galili_v1.0.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/nannospalax_galili/Nannospalax_galili.S.galili_v1.0.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/nannospalax_galili/pep/Nannospalax_galili.S.galili_v1.0.pep.all.fa.gz	COMPLETE	
32507	Neolamprologus brichardi	32507	Neolamprologus brichardi	COMPLETE	NO	EnsemblMain	116	NeoBri1.0	nbrichardi_gene_ensembl	nbrichardi_gene_ensembl	nbrichardi_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/neolamprologus_brichardi/dna/Neolamprologus_brichardi.NeoBri1.0.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/neolamprologus_brichardi/Neolamprologus_brichardi.NeoBri1.0.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/neolamprologus_brichardi/pep/Neolamprologus_brichardi.NeoBri1.0.pep.all.fa.gz	COMPLETE	
452646	Neovison vison	452646	Neovison vison	COMPLETE	NO	EnsemblMain	116	NNQGG.v01	nvison_gene_ensembl	nvison_gene_ensembl	nvison_gene_ensembl	VERIFIED_EXISTING	https://ftp.ensembl.org/pub/release-116/fasta/neovison_vison/dna/Neovison_vison.NNQGG.v01.dna.toplevel.fa.gz	https://ftp.ensembl.org/pub/release-116/gtf/neovison_vison/Neovison_vison.NNQGG.v01.116.gtf.gz	https://ftp.ensembl.org/pub/release-116/fasta/neovison_vison/pep/Neovison_vison.NNQGG.v01.pep.all.fa.gz	COMPLETE	
